source_file,source_path,estimated_file_rows,column_name,likely_type,sample_population_pct_first_500,commercial_asset_class,commercial_value_score,commercial_use_case,sample_values
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,supplierOperatingName-nomCommercialFournisseur-fra,text,100.0,supplier_intelligence,9,"Supplier intelligence, market share, competitor analysis, supplier geography.",IT/Net-Ottawa Inc. | Janique Simard-Ouellette | Team KOROC/Isheva | Labelle Lise D. | LANNICK CONTRACT SOLUTIONS INC.
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,supplierStandardizedName-nomNormaliseFournisseur-eng,text,100.0,supplier_intelligence,9,"Supplier intelligence, market share, competitor analysis, supplier geography.",IT/NET-OTTAWA INC | JANIQUE SIMARD-OUELLETTE | TEAM KOROC/ISHEVA | LABELLE LISE D | LANNICK CONTRACT SOLUTIONS INC
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,supplierStandardizedName-nomNormaliseFournisseur-fra,text,100.0,supplier_intelligence,9,"Supplier intelligence, market share, competitor analysis, supplier geography.",IT/NET-OTTAWA INC | JANIQUE SIMARD-OUELLETTE | TEAM KOROC/ISHEVA | LABELLE LISE D | LANNICK CONTRACT SOLUTIONS INC
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,amendmentType-typeModification-eng,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,amendmentType-typeModification-fra,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,amendmentType-typeModification-eng,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,amendmentType-typeModification-fra,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,amendmentType-typeModification-eng,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,amendmentType-typeModification-fra,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,amendmentNumber-numeroModification,numeric,100.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",0 | 0 | 0 | 0 | 0
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,amendmentType-typeModification-eng,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,amendmentType-typeModification-fra,empty_or_unknown,0.0,amendment_intelligence,8,"Contract change detection, risk monitoring, amendment analytics.",
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,instrumentType-typeInstrument-eng,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,instrumentType-typeInstrument-fra,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,procurementMethod-methodeApprovisionnement-eng,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,procurementMethod-methodeApprovisionnement-fra,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,instrumentType-typeInstrument-eng,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,instrumentType-typeInstrument-fra,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,procurementMethod-methodeApprovisionnement-eng,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Competitive - Open bidding | Non-competitive | Competitive - Traditional | Competitive - Open bidding | Competitive - Open bidding
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,procurementMethod-methodeApprovisionnement-fra,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Concurrentielle - Invitation ouverte à soumissionner | Non concurrentielle | Concurrentielle - Traditionnelle | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,procurementNumber-numeroApprovisionnement,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",21120-219814 | W8484-250684 | W6399-23DB09 | W7701-217392 | T8127-200020
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,procurementMethod-methodeApprovisionnement-eng,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,procurementMethod-methodeApprovisionnement-fra,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,procurementMethod-methodeApprovisionnement-eng,text,88.4,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,procurementMethod-methodeApprovisionnement-fra,text,88.4,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,instrumentType-typeInstrument-eng,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,instrumentType-typeInstrument-fra,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,procurementMethod-methodeApprovisionnement-eng,text,54.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Non-competitive | Non-competitive | Non-competitive | Non-competitive | Non-competitive
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,procurementMethod-methodeApprovisionnement-fra,text,54.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle | Non concurrentielle
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,instrumentType-typeInstrument-eng,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,instrumentType-typeInstrument-fra,empty_or_unknown,0.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,procurementMethod-methodeApprovisionnement-eng,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding | Competitive - Open bidding
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,procurementMethod-methodeApprovisionnement-fra,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,procurementNumber-numeroApprovisionnement,text,100.0,procurement_process_intelligence,8,"Procurement method analysis, process benchmarking, competition signals.",E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,awardDescription-descriptionAttribution-eng,text,99.6,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","FCC is seeking a Proponent (service provider) who offers a comprehensive media monitoring and distribution service for o... | To support the mandate of the Transformation Hub, FCC requires the services of an experienced and skilled Proponent (i.e... | FCC requires licensing for the Jira Products listed below:&nbsp;  	Jira Software&nbsp; 	Jira Align&nbsp; | To support the mandate of the Transformation Hub, FCC requires the services of an experienced and skilled Proponent (i.e... | Via this RFP, FCC is seeking for a Proponent to:&nbsp;  	Perform an assessment of FCC&rsquo;s current environment;&nbsp;..."
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,awardDescription-descriptionAttribution-fra,text,99.6,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","FAC est &agrave; la recherche d&rsquo;un fournisseur (fournisseur de services) qui offre un service complet de surveilla... | Afin de soutenir le mandat du Centre de transformation, FAC a besoin des services d&rsquo;un fournisseur exp&eacute;rime... | FAC requiert des licences pour les produits Jira ci-dessous :&nbsp;  	Logiciel Jira&nbsp; 	Plateforme Jira Align&nbsp; | Afin de soutenir le mandat du centre de transformation, FAC a besoin des services d&rsquo;un fournisseur exp&eacute;rime... | FAC est &agrave; la recherche d&rsquo;un fournisseur pour :&nbsp;  	effectuer une &eacute;valuation de l&rsquo;environne..."
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,title-titre-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",REQUEST FOR PROPOSALS – MEDIA MONITORING PLATFORM | RFP – STRATEGIC TRANSFORMATION | REQUEST FOR QUOTATIONS – JIRA RESELLER | RFP – ORGANIZATIONAL AND CULTURAL TRANSFORMATION | REQUEST FOR PROPOSALS – JIRA PARTNER
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,title-titre-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",DEMANDE DE PROPOSITIONS (DP) – PLATEFORME DE SURVEILLANCE DES MÉDIAS | DP – TRANSFORMATION STRATÉGIQUE | DEMANDE DE PRIX – REVENDEUR JIRA | DP - TRANSFORMATION ORGANISATIONNELLE ET CULTURELLE | DEMANDE DE PROPOSITIONS – PARTENAIRE JIRA
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,tenderDescription-descriptionAppelOffres-eng,empty_or_unknown,0.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,tenderDescription-descriptionAppelOffres-fra,empty_or_unknown,0.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,title-titre-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",DELCO SECURITY (21120-219814/001/HN~000) | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) (W8484-250684/001/USW~000) | INCITE EXPERIENTIAL DESIGN INC DBA RMUS CANADA (W6399-23DB09/001/KIN~000) | NFM TECHNOLOGY AS (W7701-217392/001/QCL~000) | PMG TECHNOLOGIES INC (T8127-200020/001/MTP~000)
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,title-titre-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",DELCO SECURITY (21120-219814/001/HN~000) | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) (W8484-250684/001/USW~000) | INCITE EXPERIENTIAL DESIGN INC DBA RMUS CANADA (W6399-23DB09/001/KIN~000) | NFM TECHNOLOGY AS (W7701-217392/001/QCL~000) | PMG TECHNOLOGIES INC (T8127-200020/001/MTP~000)
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,tenderDescription-descriptionAppelOffres-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","Zerto Virtual Replication licensing, including renewal of existing licenses and procurement of additional new licenses.B... | The Renaissance fleet has surpassed its originally projected service life, necessitating targeted investments in critica... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction So... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction So... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction So..."
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,tenderDescription-descriptionAppelOffres-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","Zerto Virtual Replication licensing, including renewal of existing licenses and procurement of additional new licenses.B... | La flotte Renaissance a d&eacute;pass&eacute; sa dur&eacute;e de vie initialement pr&eacute;vue, ce qui n&eacute;cessite... | Construction de D&eacute;fense Canada (CDC) demande aux entrepreneurs et fournisseurs &agrave; pr&eacute;senter une dema... | Construction de D&eacute;fense Canada (CDC) demande aux entrepreneurs et fournisseurs &agrave; pr&eacute;senter une dema... | Construction de D&eacute;fense Canada (CDC) demande aux entrepreneurs et fournisseurs &agrave; pr&eacute;senter une dema..."
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,title-titre-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",Zerto Virtual Replication Licenses | Renaissance - Roof Repairs | Open Construction Source List for CFB Halifax | Open Construction Source List for 9 Wing Gander | Open Construction Source List for 5 Wing Goose Bay
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,title-titre-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",Zerto Virtual Replication Licenses | Renaissance - Réparations de toits | Répertoire ouvert d’entrepreneurs en construction pour la BFC Halifax | Répertoire ouvert d’entrepreneurs en construction pour la 9e Escadre Gander | Répertoire ouvert d’entrepreneurs en construction pour la 5e Escadre Goose Bay
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,tenderDescription-descriptionAppelOffres-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","Infrastructure Upgrades, Channel-Port aux Basques, NL  The scope of work consists of the furnishing of all plant, labour... | This notice has been cancelled. | Solicitation No.: 30001797Closing Date and Time: January 7, 2022 at 2:00 pm Atlantic Standard Time (AST)Contracting Auth... | Sealed tenders will be received by the A/ Material Manager, AAFC until 2:00 p.m., local Regina time, Thursday, February ... | Trade Agreement: Agreement on Internal Trade (AIT) Tendering Procedures: All interested suppliers may submit a bid Compe..."
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,tenderDescription-descriptionAppelOffres-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","La portée des travaux comprend la fourniture des installations de chantier, de la main-d'œuvre, des matériaux et de l'éq... | Le présent avis a été annulé. | N° de l’invitation.: 30001797Date et heure de clôture : 7 janvier, 2022 à 14 Heure Normale de l’Atlantique (HNA)Autorité... | Le contrat no 11 vise la décontamination et la démolition de bâtiments au Centre de technologie appliquée des pâturages ... | Entente sur le commerce : Accord sur le commerce intérieur (ACI) Processus de demande des soumissions : Tout fournisseur..."
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,title-titre-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","Infrastructure Upgrades | Cancelled-5P420-17-5464/A | Wharf 403 Concrete Decking Demolition and Disposal – Port Edward, BC | Building Remediation and Demolition | Removal Bldg39 Atlantic Institution"
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,title-titre-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.","Mise à niveau de l'infrastructure | Annulé-5P420-17-5464/A | Démolition et élimination du tablier en béton du quai 403 – Port Edward (C.-B.) | Décontamination et démolition de bâtiments | Démolition du bâtiment 39, Établissement de l'Atlantique"
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,awardDescription-descriptionAttribution-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notificati... | Trade Agreement: NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Metho... | Trade Agreement: NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Metho... | Trade Agreement: WTO-AGP/NAFTA/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification M... | Trade Agreement: NONE Comprehensive Land Claim Agreement: No Notification Method: Public Advertising (MERX/GBO) and Sour...
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,awardDescription-descriptionAttribution-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territor... | Entente sur le commerce : ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales gl... | Entente sur le commerce : ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales gl... | Entente sur le commerce : OMC-AMP/ALÉNA/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriale... | Entente sur le commerce : AUCUNE Entente sur les revendications territoriales globales : Non Moyen de notification : Ann...
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,title-titre-eng,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",ADP Software | ADP Software | RISKOUTLOOK MODEL OF THE CI SECTORS | ADP Software | QUEST SOFTWARE PROFESSIONAL SERVICE
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,title-titre-fra,text,100.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",Logiciel TAI | Logiciel TAI | PAC | Logiciel TAI | QUEST SOFTWARE PROFESSIONAL SERVICE
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,tenderDescription-descriptionAppelOffres-eng,empty_or_unknown,0.0,semantic_intelligence,8,"Keyword search, opportunity matching, AI classification, sector tagging.",
